month,region,phase_index,relationship_id,predictor_name,response_name,predictor_value,response_value,panel_letter,panel_title,row_label,x_label,y_label,R2,slope,intercept,slope_ci_low_95,slope_ci_high_95,slope_significant,delta_adjusted_R2_vs_HCCF
2009-02-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.007506920070992,0.283363125350341,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-03-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.021276240932766,1.690739925518645,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-04-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.012680563304192,1.212628663297531,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-05-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.033374502071676,2.844402997935017,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-06-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.046429065530494,2.902325637372730,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-07-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.003462034866533,0.849716123476522,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-08-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.033038500669283,2.734182462576687,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-09-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.000270390476280,0.255652927732541,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-10-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.030817934865941,1.513115746820638,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-11-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.005154522092874,-0.797582288414166,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2009-12-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.004166153846409,-0.940424208679623,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-01-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.051768743780375,-3.944680967387978,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-02-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.007713043936236,-2.825113033098701,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-03-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.022769245391219,-2.441415362729796,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-04-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.015037268493967,-1.087584542758337,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-05-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.026553186776890,-1.674536093010108,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-06-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.030791009471120,-1.980469713921767,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-07-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.033156415373183,-2.148192918122980,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-08-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.033927137315791,-2.882826680556075,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-09-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.022569519140637,-1.987643113084925,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-10-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.056271126482085,-5.177094956398477,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-11-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.026752961671426,-2.037903842230897,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2010-12-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.034297445415173,-1.576995558870511,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-01-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.013958138030446,-0.446661228419629,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-02-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.014767886346530,-0.001613251723406,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-03-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.010550290133561,0.136087927225669,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-04-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.008723372509246,-0.253250531265154,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-05-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.006580930617036,-0.237573262488679,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-06-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.024231744313529,-1.470074940309658,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-07-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.003673412266498,1.462977197547239,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-08-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.028108491043824,-1.145517287270060,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-09-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.034683536594452,-3.012103814823487,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-10-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.013137235802293,2.569325728988275,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-11-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.020741803554094,-1.262346740086031,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2011-12-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.011844991831564,-1.259013319252713,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-01-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.039220023510691,3.443075185922737,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-02-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.043395398271072,2.744305392944918,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-03-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.003215595023174,0.128088303657664,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-04-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.027935763727171,2.041864786716113,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-05-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.016051572503882,1.404361464316244,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-06-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.039327278724521,2.597035355089352,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-07-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.008267871917743,1.034875148603387,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-08-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.012155790829466,1.879075238952016,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-09-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.003104323958930,0.255495310433062,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-10-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.013948034980403,1.936399010161438,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-11-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.000838448661086,-0.614113030341223,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2012-12-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.000360627991382,0.250766616967482,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-01-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.017249005755789,-2.442444520811595,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-02-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.010854270540071,0.401956734763404,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-03-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.010321643351182,0.333856004052814,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-04-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.017685920670668,-1.625983024043135,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-05-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.011027577460283,-0.063013215498351,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-06-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.027855477047626,-3.026163060000492,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-07-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.030714472403319,-2.991938577183141,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-08-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.012291926756407,-1.851847587312946,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-09-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.020254439777451,-1.777355173740627,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-10-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.014493822427580,-2.283739282857020,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-11-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.017015740799319,-1.215693837851191,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2013-12-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.002787039570558,-0.057375911782533,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-01-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.013726936007229,-1.215180694050808,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-02-01,EP,-1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.020258403588577,-0.374451970996814,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-03-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.007055958500155,0.714641610821374,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-04-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.024672173512800,-1.995995072572715,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-05-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.005778446453493,0.906847288636195,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-06-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.010581546755748,-0.413267633579494,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-07-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.000971917401446,-0.537921975511392,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-08-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.047441596036092,3.214717418941540,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-09-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.008428982415202,1.606247455769328,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-10-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.015660025641217,0.928701978702449,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-11-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.043580935571511,3.710925242614351,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2014-12-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.005253099464001,-0.076831802590174,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-01-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.001878014564983,-1.092471770489432,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-02-01,EP,0,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.001265791202632,-0.111168189501752,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-03-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,-0.000319824917064,-0.232352819335658,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-04-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.025999717984471,1.578543509572425,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-05-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.052640543233967,2.930930904013991,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-06-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.038949753559695,2.666271375599125,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-07-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.077894100325451,5.238786278913819,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-08-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.049555651116420,3.812370142428811,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-09-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.077955447533105,5.389451386030270,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-10-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.090565768689965,6.789448021323018,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-11-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.075365241826264,6.478055154892530,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2015-12-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.062834756617009,3.020380980374529,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2016-01-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.052701725307803,3.278026540083257,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
2016-02-01,EP,1,LCSP_diagnostic,LCSP_anom,NetPath_low_anom,0.011033860200662,0.386039367999524,(i),Eastern Pacific,LCSP → Low-cloud pathway,LCSP anomaly,Low-cloud Net CRE contribution (W m$^{-2}$),0.904894679800000,79.563783496100001,-0.000000000000000,74.729125964999994,86.590994781500001,True,
